node,spring_x,spring_y,bfs_x,bfs_y,arf_x,arf_y,spectral_x,spectral_y,force atlas_x,force atlas_y,kamada kawai_x,kamada kawai_y,random_x,random_y
cube505_cluster1,-0.5513021819964811,0.15149696519775116,0.34267119411431807,0.027589134125636672,-9.945207595825195,-5.862250328063965,-0.09467289812039704,0.5751331393431861,-107.49156188964844,174.09197998046875,0.025628865893814363,0.169445547127096,0.006323937326669693,0.09932776540517807
cube506_cluster0,-0.6059046314951749,0.17385926561895337,0.36106395019807586,0.04598189020939446,2.975837230682373,-5.98887300491333,-0.09502250418595039,0.5831926620262037,-108.82435607910156,179.17678833007812,0.021494602331448825,0.2053744511838199,0.6316922307014465,0.2880368232727051
cube509_cluster0,-0.40130917277925543,-0.09391145697026614,0.3058856819468025,-0.03678551216751556,-4.901538848876953,8.377616882324219,-0.021635173650525995,0.5332363639678996,-104.28617858886719,60.57469177246094,-0.056573841604767756,0.09717353033025661,0.40762168169021606,0.7815310955047607
cube509_cluster1,-0.4346826257368521,-0.025100930982555985,0.3058856819468025,0.0,-4.311146259307861,12.055954933166504,-0.05301837507877789,0.5501491666782018,-90.74522399902344,111.10331726074219,-0.005156495115934561,0.0698980071181319,0.35414552688598633,0.9258086085319519
cube510_cluster0,-0.42783753251944,0.003219996534798026,0.3058856819468025,0.01839275608375778,7.219301223754883,3.9711315631866455,-0.05917467068734699,0.5522039697268547,-90.69740295410156,122.17788696289062,0.02599867538122777,0.053765890959323825,0.7204521298408508,0.5519264340400696
cube510_cluster1,-0.40954951368691167,-0.0751144300655015,0.3058856819468025,-0.01839275608375778,-11.444416046142578,-1.3145780563354492,-0.025588182081893722,0.5357197887705658,-104.92720794677734,67.66822814941406,-0.0534168244651249,0.11201851144680885,0.18096484243869781,0.4095913767814636
cube511_cluster0,-0.42871574423751213,-0.01163405899699761,0.3058856819468025,0.03678551216751556,4.858068466186523,12.290624618530273,-0.05474038964674556,0.5521116485667091,-89.36251068115234,116.4164047241211,0.037513554657158166,0.025743522295791584,0.7628818154335022,0.9907968044281006
cube514_cluster0,-0.3754918385791371,-0.19742081723849794,0.2874929258630447,-0.04598189020939446,-9.625125885009766,-6.688274383544922,-0.003628477149141705,0.5223772321227593,-99.3154296875,29.086383819580078,-0.09216132333109303,0.11643469719595692,0.07365237176418304,0.13475260138511658
cube515_cluster0,-0.3598676170095953,-0.14412677116904737,0.2874929258630447,-0.00919637804187889,5.506071090698242,10.889513969421387,-0.012591652162628758,0.5248257613910347,-82.3830795288086,46.895347595214844,-0.03417662156370893,0.02793487805201055,0.7400447130203247,0.833781361579895
cube515_cluster1,-0.3652861327377146,-0.16724336485335672,0.2874929258630447,-0.027589134125636672,-9.64279842376709,7.646713733673096,-0.008044468297090369,0.5242910337352926,-100.00077819824219,36.87630844116211,-0.07257137882793596,0.09229821374326427,0.08877285569906235,0.8294179439544678
cube516_cluster0,-0.3612224790249749,-0.12240000735095066,0.2874929258630447,0.00919637804187889,7.17221212387085,6.204899311065674,-0.018714035320634863,0.5290810122043239,-83.10298156738281,58.71944808959961,-0.020338059055095784,0.01585235993678202,0.7867323160171509,0.688221275806427
cube516_cluster1,-0.3773028324590193,-0.16221558551763116,0.2874929258630447,0.027589134125636672,-6.376222133636475,-2.03102707862854,-0.009681310820694787,0.525926462882014,-101.16134643554688,41.72666931152344,-0.07617887503711897,0.11027383267049069,0.33992642164230347,0.4445406496524811
cube517_cluster0,-0.3809672692661585,-0.09839051376270147,0.2874929258630447,0.04598189020939446,-3.9184792041778564,11.05624771118164,-0.026948109828897927,0.5361456779116243,-84.58806610107422,73.55706787109375,-0.0003595357659587772,0.00729577604736929,0.3663361370563507,0.8404660820960999
cube519_cluster0,-0.31886481943334727,-0.28474615644116485,0.2691001697792869,-0.03678551216751556,-5.6894707679748535,-3.9601361751556396,0.018876957943619953,0.4998799153673394,-78.46891784667969,-18.68669891357422,-0.11667071684863482,0.0780610854634313,0.3283221423625946,0.3225749731063843
cube520_cluster0,-0.3017439536986927,-0.2369625467410226,0.2691001697792869,-0.01839275608375778,7.443270206451416,9.794862747192383,0.010833873758882838,0.5037299906123685,-73.23611450195312,0.41501274704933167,-0.05681038456272919,0.012239920410548865,0.9352908730506897,0.9199873208999634
