MSU,BA24_1,BA24_2,BM24_1,BM24_2,IA24_1,IA24_2,IM24_1,IM24_2,ZA24_1,ZA24_2,ZM24_1,ZM24_2,AG7PX1_count,AG7PX2_count,AG7PX3_count,AG7UI1_count,AG7UI2_count,AG7UI3_count,AG8PX1_count,AG8PX2_count,AG8PX3_count,KITPX1_count,KITPX2_count,KITPX3_count,KITUI1_count,KITUI2_count,KITUI3_count
LOC_Os04g14654,1051.5531341732237,949.9187881882963,1193.5639717246993,1095.5291545208086,990.2127148585595,1026.9907458890075,1077.4239197942873,956.5520975417653,1087.041838068455,897.878314832998,1111.8193425740706,1206.62350731737,1243.9077540489307,1309.346603724195,1334.7028822146053,1346.2011137866689,1256.1345778866432,1258.505764885502,1163.3423108985523,1311.6192155995611,1218.8323144693147,1277.6072287623015,1282.3011844207088,1386.099288752379,1421.844153274847,1269.469905762413,1429.5481963944073
LOC_Os04g14680,94.8999917303346,91.27018207406205,156.77544114351687,163.89806248736505,215.4122963953358,404.7467034990338,62.51598446675828,91.56738027750232,181.50976887970492,237.1329272772481,219.09323213580836,137.339260995473,53.54157499910312,124.1717354928957,76.23416281008171,0.0,0.0,0.0,60.21440532601203,105.19251854432571,38.69308934823221,40.85371952437592,68.65314871217952,62.83314998877511,8.131461660885563,0.0,0.0
LOC_Os04g14690,1729.69010733786,2332.8569926303003,2621.9213517657504,4520.049776987074,3586.614734982341,2737.564104874417,1884.5990532368369,4941.6380681492465,2200.584102393347,1609.9674836682077,5239.780148609686,4543.0771081448665,463.19688138758977,915.7665492601058,513.0680163726134,8.317217825689923,2.411006867344805,0.0,237.24475698448737,963.1689979214822,1269.6169942388697,334.25770519943933,834.3102987564866,603.1982398922411,0.0,0.0,4.660303818726675
LOC_Os04g14760,310.7209406654504,363.3084917511208,432.611476740365,347.2051060587602,485.53247758948703,522.1376513110312,407.5260737426806,420.22887020210885,459.15248942532764,420.2355673267688,516.9969794283822,474.65052289094797,489.3450924336634,433.492398015377,508.22775206721144,452.6942845125515,575.025137861736,575.3169210905152,561.1982576384321,536.9201467366624,498.17352535848977,516.242455808023,516.6440343764018,480.04526591424184,486.72606227300724,588.1611093783927,509.1381921958892
LOC_Os04g14790,1664.5764678506273,1501.9704719954873,1784.4299032042745,1656.2330525038997,1821.7725638005543,2493.2973087431583,1813.7449993418247,1960.5230170129514,1636.949211933635,1830.275979839266,1562.6154892707698,1663.9179697528461,1169.1985796315773,1315.9986609827429,1708.6132998069108,1386.59902894002,1567.154463774123,1243.4268939698231,1246.438190248449,1432.1523097649342,1839.1309030831626,1256.5613732497443,1645.3483437122345,1236.5563917790942,1103.5555111201834,1216.2426560449114,1089.3460176273602
LOC_Os04g14810,68.87902625588802,142.66504188275718,72.47166618898422,133.7063141344294,170.27829143631305,269.35100909010436,289.9178779645915,134.0808068349141,172.0981512340906,130.57319413367458,238.0077557734321,285.24308052905934,3.7354587208676593,8.86940967806398,14.520792916206041,7.129043850591363,14.466041204068828,13.918957768318915,21.67718591736433,36.15992824961196,13.300749463454824,12.379915007386643,18.617803040591053,10.053303998204019,17.424560701897633,11.97613118643786,26.79674695767838
LOC_Os04g15550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3134.0498668079663,3183.0093982152102,3060.2571070904232,4643.383894685174,3765.992726792585,4617.6142396398,4030.752292523245,3031.9551959598875,3396.527749349509,2955.0857122631915,3064.9558255573024,2868.9616284874714,4236.4915253213785,3512.9984813551055,3452.120053721784
LOC_Os04g15580,5226.387447793993,5607.356428783152,3827.6871856549214,2636.386597247418,2653.8452991625377,2774.171355655299,2760.862164013213,3349.5674731868485,4685.64107070942,4082.8511838091376,2088.478651654288,2453.9960261388915,363.58464883111884,718.4221839231823,674.0068045272304,610.7214232006601,362.8565335353931,719.146151363144,1101.92361746602,665.1235287125594,709.7763577316347,1119.1443166677525,628.3508526199481,919.8773158356677,432.12910540706133,420.4952727682626,426.41779941349074
LOC_Os04g15630,399.1156910271734,524.3604877895749,807.1716698497579,542.1036244442289,301.23529067347755,476.94573735273156,404.7909994222599,424.3166996787831,642.1748397123635,488.89905734533903,417.1046514671819,512.3810890984955,0.0,0.0,12.100660763505033,0.0,0.0,4.639652589439638,4.817152426080962,0.0,0.0,0.0,4.654450760147763,2.5133259995510047,4.646549520506036,6.653406214687699,0.0
LOC_Os04g15650,177.55482323740023,165.92564653755457,262.8946666345295,152.30658767329155,101.55151115780116,194.27121578089745,293.82512699376394,236.6853266994368,191.76170952939196,168.0942269307075,178.30879054218215,246.0032916732099,113.30891453298567,192.90966049789154,252.9038099572552,860.2379579713578,461.7078150965301,437.28725655468594,384.16790597995674,113.95856175635285,217.64862758380622,217.8865041300049,225.74086186716653,343.0689989387121,305.5106309732719,344.64644192082284,306.41497608127884
